1,Time,Displacement,Force
"","306.8600","51.1416","2.1619"
"","306.8800","51.1450","2.1618"
"","306.9000","51.1484","2.1620"
"","306.9200","51.1517","2.1622"
"","306.9400","51.1550","2.1627"
"","306.9600","51.1584","2.1629"
"","306.9800","51.1618","2.1631"
"","307.0000","51.1649","2.1633"
"","307.0200","51.1684","2.1630"
"","307.0400","51.1717","2.1634"
"","307.0600","51.1750","2.1633"
"","307.0800","51.1783","2.1632"
"","307.1000","51.1817","2.1636"
"","307.1200","51.1851","2.1643"
"","307.1400","51.1882","2.1643"
"","307.1600","51.1916","2.1640"
"","307.1800","51.1951","2.1642"
"","307.2000","51.1984","2.1643"
"","307.2200","51.2016","2.1643"
"","307.2400","51.2050","2.1645"
"","307.2600","51.2084","2.1649"
"","307.2800","51.2116","2.1646"
"","307.3000","51.2150","2.1643"
"","307.3200","51.2184","2.1647"
"","307.3400","51.2218","2.1651"
"","307.3600","51.2249","2.1646"
"","307.3800","51.2283","2.1646"
"","307.4000","51.2317","2.1649"
"","307.4200","51.2349","2.1656"
"","307.4400","51.2382","2.1655"
"","307.4600","51.2417","2.1658"
"","307.4800","51.2451","2.1662"
"","307.5000","51.2483","2.1664"
"","307.5200","51.2517","2.1661"
"","307.5400","51.2551","2.1666"
"","307.5600","51.2583","2.1670"
"","307.5800","51.2616","2.1671"
"","307.6000","51.2650","2.1674"
"","307.6200","51.2684","2.1674"
"","307.6400","51.2716","2.1670"
"","307.6600","51.2750","2.1666"
"","307.6800","51.2784","2.1672"
"","307.7000","51.2817","2.1672"
"","307.7200","51.2849","2.1676"
"","307.7400","51.2884","2.1678"
"","307.7600","51.2918","2.1681"
"","307.7800","51.2949","2.1684"
"","307.8000","51.2983","2.1682"
"","307.8200","51.3017","2.1682"
"","307.8400","51.3051","2.1682"
"","307.8600","51.3083","2.1685"
"","307.8800","51.3116","2.1686"
"","307.9000","51.3151","2.1689"
"","307.9200","51.3182","2.1693"
"","307.9400","51.3215","2.1692"
"","307.9600","51.3249","2.1693"
"","307.9800","51.3284","2.1701"
"","308.0000","51.3316","2.1701"
"","308.0200","51.3351","2.1698"
"","308.0400","51.3385","2.1700"
"","308.0600","51.3418","2.1701"
"","308.0800","51.3450","2.1700"
"","308.1000","51.3484","2.1701"
"","308.1200","51.3518","2.1704"
"","308.1400","51.3549","2.1709"
"","308.1600","51.3583","2.1709"
"","308.1800","51.3618","2.1709"
"","308.2000","51.3651","2.1711"
"","308.2200","51.3683","2.1709"
"","308.2400","51.3717","2.1712"
"","308.2600","51.3751","2.1717"
"","308.2800","51.3783","2.1720"
"","308.3000","51.3817","2.1721"
"","308.3200","51.3851","2.1724"
"","308.3400","51.3884","2.1725"
"","308.3600","51.3916","2.1726"
"","308.3800","51.3951","2.1723"
"","308.4000","51.3984","2.1728"
"","308.4200","51.4017","2.1731"
"","308.4400","51.4051","2.1730"
"","308.4600","51.4084","2.1730"
"","308.4800","51.4117","2.1728"
"","308.5000","51.4149","2.1731"
"","308.5200","51.4183","2.1732"
"","308.5400","51.4217","2.1734"
"","308.5600","51.4250","2.1737"
"","308.5800","51.4283","2.1741"
"","308.6000","51.4318","2.1744"
"","308.6200","51.4352","2.1744"
"","308.6400","51.4383","2.1748"
"","308.6600","51.4417","2.1745"
"","308.6800","51.4451","2.1749"
"","308.7000","51.4484","2.1752"
"","308.7200","51.4516","2.1753"
"","308.7400","51.4550","2.1751"
"","308.7600","51.4584","2.1755"
"","308.7800","51.4616","2.1753"
"","308.8000","51.4650","2.1753"
"","308.8200","51.4684","2.1760"
"","308.8400","51.4717","2.1762"
"","308.8600","51.4749","2.1763"
"","308.8800","51.4783","2.1764"
"","308.9000","51.4818","2.1763"
"","308.9200","51.4849","2.1763"
"","308.9400","51.4882","2.1762"
"","308.9600","51.4917","2.1765"
"","308.9800","51.4951","2.1772"
"","309.0000","51.4982","2.1772"
"","309.0200","51.5016","2.1772"
"","309.0400","51.5050","2.1778"
"","309.0600","51.5083","2.1781"
"","309.0800","51.5116","2.1777"
"","309.1000","51.5150","2.1783"
"","309.1200","51.5184","2.1786"
"","309.1400","51.5217","2.1787"
"","309.1600","51.5251","2.1784"
"","309.1800","51.5284","2.1784"
"","309.2000","51.5317","2.1786"
"","309.2200","51.5349","2.1786"
"","309.2400","51.5383","2.1788"
"","309.2600","51.5418","2.1791"
"","309.2800","51.5449","2.1794"
"","309.3000","51.5483","2.1790"
"","309.3200","51.5517","2.1795"
"","309.3400","51.5551","2.1800"
"","309.3600","51.5582","2.1801"
"","309.3800","51.5616","2.1802"
"","309.4000","51.5651","2.1807"
"","309.4200","51.5682","2.1807"
"","309.4400","51.5716","2.1803"
"","309.4600","51.5750","2.1803"
"","309.4800","51.5784","2.1807"
"","309.5000","51.5816","2.1807"
"","309.5200","51.5850","2.1809"
"","309.5400","51.5884","2.1809"
"","309.5600","51.5917","2.1811"
"","309.5800","51.5949","2.1808"
"","309.6000","51.5983","2.1814"
"","309.6200","51.6018","2.1814"
"","309.6400","51.6049","2.1817"
"","309.6600","51.6083","2.1817"
"","309.6800","51.6118","2.1823"
"","309.7000","51.6151","2.1826"
"","309.7200","51.6183","2.1822"
"","309.7400","51.6217","2.1822"
"","309.7600","51.6251","2.1824"
"","309.7800","51.6282","2.1825"
"","309.8000","51.6316","2.1822"
"","309.8200","51.6350","2.1826"
"","309.8400","51.6384","2.1834"
"","309.8600","51.6416","2.1833"
"","309.8800","51.6450","2.1835"
"","309.9000","51.6484","2.1838"
"","309.9200","51.6517","2.1841"
"","309.9400","51.6550","2.1840"
"","309.9600","51.6584","2.1841"
"","309.9800","51.6618","2.1838"
"","310.0000","51.6649","2.1840"
"","310.0200","51.6684","2.1842"
"","310.0400","51.6717","2.1846"
"","310.0600","51.6751","2.1847"
"","310.0800","51.6783","2.1847"
"","310.1000","51.6817","2.1850"
"","310.1200","51.6851","2.1855"
"","310.1400","51.6883","2.1856"
"","310.1600","51.6916","2.1857"
"","310.1800","51.6951","2.1860"
"","310.2000","51.6984","2.1861"
"","310.2200","51.7016","2.1859"
"","310.2400","51.7051","2.1861"
"","310.2600","51.7084","2.1867"
"","310.2800","51.7116","2.1868"
"","310.3000","51.7150","2.1867"
"","310.3200","51.7184","2.1871"
"","310.3400","51.7217","2.1874"
"","310.3600","51.7249","2.1876"
"","310.3800","51.7283","2.1878"
"","310.4000","51.7318","2.1879"
"","310.4200","51.7349","2.1881"
"","310.4400","51.7383","2.1880"
"","310.4600","51.7417","2.1879"
"","310.4800","51.7451","2.1880"
"","310.5000","51.7483","2.1877"
"","310.5200","51.7517","2.1877"
"","310.5400","51.7551","2.1883"
"","310.5600","51.7583","2.1890"
"","310.5800","51.7616","2.1890"
"","310.6000","51.7650","2.1892"
"","310.6200","51.7684","2.1894"
"","310.6400","51.7716","2.1893"
"","310.6600","51.7750","2.1894"
"","310.6800","51.7784","2.1899"
"","310.7000","51.7817","2.1901"
"","310.7200","51.7849","2.1902"
"","310.7400","51.7884","2.1903"
"","310.7600","51.7918","2.1906"
"","310.7800","51.7950","2.1909"
"","310.8000","51.7983","2.1906"
"","310.8200","51.8018","2.1910"
"","310.8400","51.8051","2.1913"
"","310.8600","51.8082","2.1913"
"","310.8800","51.8116","2.1910"
"","310.9000","51.8151","2.1913"
"","310.9200","51.8183","2.1916"
"","310.9400","51.8216","2.1917"
"","310.9600","51.8250","2.1922"
"","310.9800","51.8284","2.1923"
"","311.0000","51.8316","2.1923"
"","311.0200","51.8350","2.1923"
"","311.0400","51.8384","2.1927"
"","311.0600","51.8417","2.1924"
"","311.0800","51.8449","2.1924"
"","311.1000","51.8483","2.1927"
"","311.1200","51.8518","2.1931"
"","311.1400","51.8549","2.1933"
"","311.1600","51.8582","2.1930"
"","311.1800","51.8617","2.1933"
"","311.2000","51.8651","2.1939"
"","311.2200","51.8683","2.1936"
"","311.2400","51.8716","2.1938"
"","311.2600","51.8751","2.1939"
"","311.2800","51.8782","2.1942"
"","311.3000","51.8816","2.1942"
"","311.3200","51.8851","2.1947"
"","311.3400","51.8884","2.1949"
"","311.3600","51.8916","2.1950"
"","311.3800","51.8950","2.1951"
"","311.4000","51.8984","2.1957"
"","311.4200","51.9016","2.1957"
"","311.4400","51.9050","2.1956"
"","311.4600","51.9084","2.1958"
"","311.4800","51.9118","2.1958"
"","311.5000","51.9149","2.1957"
"","311.5200","51.9184","2.1961"
"","311.5400","51.9218","2.1961"
"","311.5600","51.9251","2.1966"
"","311.5800","51.9283","2.1962"
"","311.6000","51.9317","2.1964"
"","311.6200","51.9351","2.1968"
"","311.6400","51.9383","2.1969"
"","311.6600","51.9417","2.1965"
"","311.6800","51.9451","2.1968"
"","311.7000","51.9484","2.1973"
"","311.7200","51.9516","2.1979"
"","311.7400","51.9551","2.1980"
"","311.7600","51.9585","2.1981"
"","311.7800","51.9617","2.1977"
"","311.8000","51.9651","2.1976"
"","311.8200","51.9685","2.1980"
"","311.8400","51.9718","2.1986"
"","311.8600","51.9749","2.1982"
"","311.8800","51.9784","2.1981"
"","311.9000","51.9818","2.1986"
"","311.9200","51.9849","2.1989"
"","311.9400","51.9883","2.1991"
"","311.9600","51.9917","2.1994"
"","311.9800","51.9951","2.1997"
"","312.0000","51.9982","2.1997"
"","312.0200","52.0016","2.1998"
"","312.0400","52.0051","2.2004"
"","312.0600","52.0084","2.2004"
"","312.0800","52.0116","2.2003"
"","312.1000","52.0151","2.2006"
"","312.1200","52.0184","2.2009"
"","312.1400","52.0216","2.2011"
"","312.1600","52.0250","2.2010"
"","312.1800","52.0284","2.2016"
"","312.2000","52.0317","2.2018"
"","312.2200","52.0349","2.2014"
"","312.2400","52.0383","2.2015"
"","312.2600","52.0418","2.2014"
"","312.2800","52.0449","2.2020"
"","312.3000","52.0483","2.2018"
"","312.3200","52.0518","2.2019"
"","312.3400","52.0551","2.2023"
"","312.3600","52.0583","2.2026"
"","312.3800","52.0617","2.2024"
"","312.4000","52.0651","2.2026"
"","312.4200","52.0683","2.2027"
"","312.4400","52.0716","2.2028"
"","312.4600","52.0750","2.2031"
"","312.4800","52.0784","2.2040"
"","312.5000","52.0816","2.2037"
"","312.5200","52.0850","2.2036"
"","312.5400","52.0884","2.2042"
"","312.5600","52.0917","2.2046"
"","312.5800","52.0950","2.2045"
"","312.6000","52.0984","2.2046"
"","312.6200","52.1018","2.2049"
"","312.6400","52.1049","2.2048"
"","312.6600","52.1083","2.2047"
"","312.6800","52.1117","2.2050"
"","312.7000","52.1151","2.2054"
"","312.7200","52.1182","2.2055"
"","312.7400","52.1216","2.2057"
"","312.7600","52.1251","2.2058"
"","312.7800","52.1282","2.2061"
"","312.8000","52.1316","2.2062"
"","312.8200","52.1351","2.2064"
"","312.8400","52.1384","2.2064"
"","312.8600","52.1417","2.2064"
"","312.8800","52.1451","2.2068"
"","312.9000","52.1485","2.2073"
"","312.9200","52.1517","2.2073"
"","312.9400","52.1550","2.2069"
"","312.9600","52.1583","2.2070"
"","312.9800","52.1617","2.2073"
"","313.0000","52.1649","2.2077"
"","313.0200","52.1683","2.2077"
"","313.0400","52.1717","2.2083"
"","313.0600","52.1750","2.2083"
"","313.0800","52.1783","2.2082"
"","313.1000","52.1817","2.2084"
"","313.1200","52.1851","2.2090"
"","313.1400","52.1883","2.2089"
"","313.1600","52.1917","2.2088"
"","313.1800","52.1951","2.2092"
"","313.2000","52.1984","2.2097"
"","313.2200","52.2016","2.2091"
"","313.2400","52.2050","2.2090"
"","313.2600","52.2084","2.2096"
"","313.2800","52.2116","2.2104"
"","313.3000","52.2150","2.2103"
"","313.3200","52.2184","2.2103"
"","313.3400","52.2218","2.2105"
"","313.3600","52.2249","2.2106"
"","313.3800","52.2283","2.2104"
"","313.4000","52.2318","2.2109"
"","313.4200","52.2350","2.2114"
"","313.4400","52.2383","2.2113"
"","313.4600","52.2417","2.2115"
"","313.4800","52.2451","2.2117"
"","313.5000","52.2482","2.2116"
"","313.5200","52.2516","2.2116"
"","313.5400","52.2551","2.2121"
"","313.5600","52.2583","2.2122"
"","313.5800","52.2616","2.2120"
"","313.6000","52.2651","2.2120"
"","313.6200","52.2684","2.2125"
"","313.6400","52.2716","2.2129"
"","313.6600","52.2750","2.2131"
"","313.6800","52.2784","2.2135"
"","313.7000","52.2818","2.2134"
"","313.7200","52.2850","2.2133"
"","313.7400","52.2884","2.2135"
"","313.7600","52.2918","2.2137"
"","313.7800","52.2949","2.2140"
"","313.8000","52.2983","2.2141"
"","313.8200","52.3017","2.2142"
"","313.8400","52.3051","2.2145"
"","313.8600","52.3083","2.2145"
"","313.8800","52.3117","2.2144"
"","313.9000","52.3151","2.2150"
"","313.9200","52.3183","2.2153"
"","313.9400","52.3216","2.2149"
"","313.9600","52.3251","2.2150"
"","313.9800","52.3284","2.2157"
"","314.0000","52.3316","2.2158"
"","314.0200","52.3350","2.2158"
"","314.0400","52.3384","2.2160"
"","314.0600","52.3417","2.2160"
"","314.0800","52.3449","2.2163"
"","314.1000","52.3484","2.2164"
"","314.1200","52.3518","2.2166"
"","314.1400","52.3549","2.2168"
"","314.1600","52.3583","2.2172"
"","314.1800","52.3617","2.2174"
"","314.2000","52.3651","2.2176"
"","314.2200","52.3683","2.2174"
"","314.2400","52.3717","2.2173"
"","314.2600","52.3751","2.2176"
"","314.2800","52.3783","2.2179"
"","314.3000","52.3816","2.2179"
"","314.3200","52.3850","2.2182"
"","314.3400","52.3884","2.2187"
"","314.3600","52.3916","2.2189"
"","314.3800","52.3950","2.2188"
"","314.4000","52.3984","2.2193"
"","314.4200","52.4017","2.2197"
"","314.4400","52.4050","2.2198"
"","314.4600","52.4084","2.2197"
"","314.4800","52.4117","2.2198"
"","314.5000","52.4149","2.2200"
"","314.5200","52.4183","2.2196"
"","314.5400","52.4217","2.2196"
"","314.5600","52.4249","2.2200"
"","314.5800","52.4282","2.2204"
"","314.6000","52.4316","2.2209"
"","314.6200","52.4351","2.2213"
"","314.6400","52.4383","2.2212"
"","314.6600","52.4417","2.2212"
"","314.6800","52.4451","2.2216"
"","314.7000","52.4484","2.2215"
"","314.7200","52.4516","2.2216"
"","314.7400","52.4550","2.2219"
"","314.7600","52.4584","2.2223"
"","314.7800","52.4616","2.2226"
"","314.8000","52.4650","2.2223"
"","314.8200","52.4684","2.2223"
"","314.8400","52.4717","2.2224"
"","314.8600","52.4749","2.2222"
"","314.8800","52.4783","2.2221"
"","314.9000","52.4817","2.2228"
"","314.9200","52.4850","2.2235"
"","314.9400","52.4884","2.2232"
"","314.9600","52.4917","2.2233"
"","314.9800","52.4951","2.2234"
"","315.0000","52.4982","2.2236"
"","315.0200","52.5016","2.2237"
"","315.0400","52.5051","2.2241"
"","315.0600","52.5083","2.2243"
"","315.0800","52.5116","2.2244"
"","315.1000","52.5150","2.2251"
"","315.1200","52.5184","2.2254"
"","315.1400","52.5216","2.2248"
"","315.1600","52.5250","2.2246"
"","315.1800","52.5284","2.2249"
"","315.2000","52.5318","2.2255"
"","315.2200","52.5349","2.2253"
"","315.2400","52.5384","2.2254"
"","315.2600","52.5418","2.2258"
"","315.2800","52.5449","2.2263"
"","315.3000","52.5483","2.2261"
"","315.3200","52.5517","2.2268"
"","315.3400","52.5551","2.2272"
"","315.3600","52.5583","2.2268"
"","315.3800","52.5617","2.2266"
"","315.4000","52.5651","2.2270"
"","315.4200","52.5683","2.2271"
"","315.4400","52.5716","2.2271"
"","315.4600","52.5751","2.2278"
"","315.4800","52.5785","2.2283"
"","315.5000","52.5816","2.2285"
"","315.5200","52.5850","2.2281"
"","315.5400","52.5884","2.2282"
"","315.5600","52.5917","2.2283"
"","315.5800","52.5950","2.2284"
"","315.6000","52.5984","2.2286"
"","315.6200","52.6017","2.2291"
"","315.6400","52.6049","2.2293"
"","315.6600","52.6083","2.2290"
"","315.6800","52.6117","2.2291"
"","315.7000","52.6151","2.2298"
"","315.7200","52.6183","2.2297"
"","315.7400","52.6217","2.2297"
"","315.7600","52.6251","2.2304"
"","315.7800","52.6283","2.2306"
"","315.8000","52.6316","2.2305"
"","315.8200","52.6350","2.2307"
"","315.8400","52.6384","2.2311"
"","315.8600","52.6416","2.2307"
"","315.8800","52.6450","2.2307"
"","315.9000","52.6484","2.2312"
"","315.9200","52.6516","2.2315"
"","315.9400","52.6549","2.2315"
"","315.9600","52.6583","2.2316"
"","315.9800","52.6618","2.2322"
"","316.0000","52.6649","2.2326"
"","316.0200","52.6683","2.2326"
"","316.0400","52.6718","2.2330"
"","316.0600","52.6751","2.2331"
"","316.0800","52.6783","2.2333"
"","316.1000","52.6817","2.2337"
"","316.1200","52.6851","2.2338"
"","316.1400","52.6883","2.2336"
"","316.1600","52.6916","2.2335"
"","316.1800","52.6951","2.2339"
"","316.2000","52.6983","2.2344"
"","316.2200","52.7016","2.2344"
"","316.2400","52.7050","2.2344"
"","316.2600","52.7084","2.2345"
"","316.2800","52.7116","2.2350"
"","316.3000","52.7150","2.2348"
"","316.3200","52.7184","2.2349"
"","316.3400","52.7217","2.2356"
"","316.3600","52.7249","2.2357"
"","316.3800","52.7284","2.2355"
"","316.4000","52.7318","2.2354"
"","316.4200","52.7350","2.2359"
"","316.4400","52.7384","2.2362"
"","316.4600","52.7418","2.2366"
"","316.4800","52.7451","2.2367"
"","316.5000","52.7483","2.2365"
"","316.5200","52.7517","2.2367"
"","316.5400","52.7551","2.2372"
"","316.5600","52.7583","2.2373"
"","316.5800","52.7616","2.2371"
"","316.6000","52.7651","2.2377"
"","316.6200","52.7684","2.2377"
"","316.6400","52.7716","2.2376"
"","316.6600","52.7751","2.2376"
"","316.6800","52.7784","2.2385"
"","316.7000","52.7817","2.2388"
"","316.7200","52.7849","2.2383"
"","316.7400","52.7883","2.2380"
"","316.7600","52.7917","2.2384"
"","316.7800","52.7949","2.2392"
"","316.8000","52.7982","2.2391"
"","316.8200","52.8016","2.2388"
"","316.8400","52.8050","2.2392"
"","316.8600","52.8082","2.2392"
"","316.8800","52.8116","2.2395"
"","316.9000","52.8151","2.2401"
"","316.9200","52.8183","2.2404"
"","316.9400","52.8217","2.2405"
"","316.9600","52.8251","2.2405"
"","316.9800","52.8284","2.2404"
"","317.0000","52.8316","2.2402"
"","317.0200","52.8350","2.2405"
"","317.0400","52.8384","2.2410"
"","317.0600","52.8416","2.2413"
"","317.0800","52.8449","2.2413"
"","317.1000","52.8483","2.2416"
"","317.1200","52.8518","2.2417"
"","317.1400","52.8549","2.2421"
"","317.1600","52.8583","2.2423"
"","317.1800","52.8618","2.2423"
"","317.2000","52.8651","2.2424"
"","317.2200","52.8683","2.2424"
"","317.2400","52.8717","2.2429"
"","317.2600","52.8751","2.2430"
"","317.2800","52.8783","2.2432"
"","317.3000","52.8816","2.2432"
"","317.3200","52.8851","2.2435"
"","317.3400","52.8884","2.2440"
"","317.3600","52.8916","2.2441"
"","317.3800","52.8951","2.2443"
"","317.4000","52.8984","2.2445"
"","317.4200","52.9018","2.2449"
"","317.4400","52.9051","2.2448"
"","317.4600","52.9084","2.2449"
"","317.4800","52.9118","2.2451"
"","317.5000","52.9149","2.2452"
"","317.5200","52.9183","2.2451"
"","317.5400","52.9217","2.2451"
"","317.5600","52.9249","2.2455"
"","317.5800","52.9282","2.2453"
"","317.6000","52.9316","2.2461"
"","317.6200","52.9351","2.2465"
"","317.6400","52.9383","2.2463"
"","317.6600","52.9416","2.2461"
"","317.6800","52.9451","2.2466"
"","317.7000","52.9484","2.2472"
"","317.7200","52.9517","2.2470"
"","317.7400","52.9551","2.2474"
"","317.7600","52.9585","2.2477"
"","317.7800","52.9617","2.2476"
"","317.8000","52.9651","2.2478"
"","317.8200","52.9684","2.2484"
"","317.8400","52.9718","2.2481"
"","317.8600","52.9749","2.2478"
"","317.8800","52.9783","2.2481"
"","317.9000","52.9817","2.2485"
"","317.9200","52.9849","2.2491"
"","317.9400","52.9883","2.2495"
"","317.9600","52.9918","2.2496"
"","317.9800","52.9951","2.2502"
"","318.0000","52.9983","2.2500"
"","318.0200","53.0018","2.2496"
"","318.0400","53.0051","2.2501"
"","318.0600","53.0084","2.2504"
"","318.0800","53.0116","2.2502"
"","318.1000","53.0150","2.2505"
"","318.1200","53.0184","2.2509"
"","318.1400","53.0216","2.2510"
"","318.1600","53.0250","2.2506"
"","318.1800","53.0284","2.2507"
"","318.2000","53.0317","2.2509"
"","318.2200","53.0349","2.2510"
"","318.2400","53.0384","2.2515"
"","318.2600","53.0417","2.2516"
"","318.2800","53.0449","2.2519"
"","318.3000","53.0483","2.2519"
"","318.3200","53.0518","2.2520"
"","318.3400","53.0551","2.2525"
"","318.3600","53.0582","2.2528"
"","318.3800","53.0616","2.2527"
"","318.4000","53.0649","2.2530"
"","318.4200","53.0682","2.2533"
"","318.4400","53.0715","2.2532"
"","318.4600","53.0749","2.2534"
"","318.4800","53.0784","2.2541"
"","318.5000","53.0816","2.2545"
"","318.5200","53.0850","2.2545"
"","318.5400","53.0884","2.2546"
"","318.5600","53.0918","2.2548"
"","318.5800","53.0950","2.2547"
"","318.6000","53.0984","2.2546"
"","318.6200","53.1017","2.2550"
"","318.6400","53.1049","2.2550"
"","318.6600","53.1083","2.2554"
"","318.6800","53.1117","2.2556"
"","318.7000","53.1150","2.2562"
"","318.7200","53.1182","2.2564"
"","318.7400","53.1216","2.2561"
"","318.7600","53.1251","2.2564"
"","318.7800","53.1283","2.2568"
"","318.8000","53.1317","2.2568"
"","318.8200","53.1351","2.2573"
"","318.8400","53.1384","2.2577"
"","318.8600","53.1417","2.2574"
"","318.8800","53.1451","2.2575"
"","318.9000","53.1485","2.2577"
"","318.9200","53.1518","2.2577"
"","318.9400","53.1551","2.2579"
"","318.9600","53.1584","2.2585"
"","318.9800","53.1618","2.2587"
"","319.0000","53.1649","2.2585"
"","319.0200","53.1684","2.2581"
"","319.0400","53.1718","2.2586"
"","319.0600","53.1751","2.2592"
"","319.0800","53.1783","2.2593"
"","319.1000","53.1817","2.2595"
"","319.1200","53.1851","2.2596"
"","319.1400","53.1882","2.2598"
"","319.1600","53.1916","2.2599"
"","319.1800","53.1950","2.2605"
"","319.2000","53.1984","2.2609"
"","319.2200","53.2016","2.2600"
"","319.2400","53.2050","2.2602"
"","319.2600","53.2084","2.2610"
"","319.2800","53.2116","2.2613"
"","319.3000","53.2150","2.2610"
"","319.3200","53.2184","2.2615"
"","319.3400","53.2218","2.2617"
"","319.3600","53.2249","2.2618"
"","319.3800","53.2284","2.2619"
"","319.4000","53.2318","2.2624"
"","319.4200","53.2349","2.2630"
"","319.4400","53.2383","2.2628"
"","319.4600","53.2417","2.2627"
"","319.4800","53.2450","2.2628"
"","319.5000","53.2482","2.2633"
"","319.5200","53.2516","2.2634"
"","319.5400","53.2550","2.2637"
"","319.5600","53.2583","2.2641"
"","319.5800","53.2616","2.2640"
"","319.6000","53.2650","2.2642"
"","319.6200","53.2685","2.2644"
"","319.6400","53.2716","2.2643"
"","319.6600","53.2751","2.2641"
"","319.6800","53.2784","2.2643"
"","319.7000","53.2817","2.2651"
"","319.7200","53.2849","2.2651"
"","319.7400","53.2883","2.2654"
"","319.7600","53.2918","2.2657"
"","319.7800","53.2949","2.2662"
"","319.8000","53.2983","2.2660"
"","319.8200","53.3017","2.2660"
"","319.8400","53.3051","2.2667"
"","319.8600","53.3083","2.2664"
"","319.8800","53.3117","2.2663"
"","319.9000","53.3151","2.2665"
"","319.9200","53.3183","2.2667"
"","319.9400","53.3216","2.2666"
"","319.9600","53.3250","2.2669"
"","319.9800","53.3284","2.2673"
"","320.0000","53.3316","2.2674"
"","320.0200","53.3349","2.2677"
"","320.0400","53.3384","2.2678"
"","320.0600","53.3416","2.2682"
"","320.0800","53.3449","2.2681"
"","320.1000","53.3483","2.2680"
"","320.1200","53.3517","2.2687"
"","320.1400","53.3549","2.2688"
"","320.1600","53.3583","2.2687"
"","320.1800","53.3618","2.2691"
"","320.2000","53.3651","2.2698"
"","320.2200","53.3683","2.2694"
"","320.2400","53.3717","2.2693"
"","320.2600","53.3751","2.2696"
"","320.2800","53.3783","2.2702"
"","320.3000","53.3816","2.2702"
"","320.3200","53.3850","2.2706"
"","320.3400","53.3884","2.2707"
"","320.3600","53.3916","2.2706"
"","320.3800","53.3950","2.2707"
"","320.4000","53.3984","2.2714"
"","320.4200","53.4018","2.2716"
"","320.4400","53.4051","2.2715"
"","320.4600","53.4084","2.2719"
"","320.4800","53.4118","2.2720"
"","320.5000","53.4149","2.2723"
"","320.5200","53.4183","2.2722"
"","320.5400","53.4217","2.2724"
"","320.5600","53.4250","2.2727"
"","320.5800","53.4283","2.2727"
"","320.6000","53.4317","2.2729"
"","320.6200","53.4351","2.2734"
"","320.6400","53.4383","2.2738"
"","320.6600","53.4417","2.2735"
"","320.6800","53.4451","2.2740"
"","320.7000","53.4484","2.2743"
"","320.7200","53.4516","2.2741"
"","320.7400","53.4550","2.2743"
"","320.7600","53.4584","2.2747"
"","320.7800","53.4616","2.2744"
"","320.8000","53.4649","2.2738"
"","320.8200","53.4684","2.2745"
"","320.8400","53.4718","2.2751"
"","320.8600","53.4749","2.2754"
"","320.8800","53.4784","2.2752"
"","320.9000","53.4818","2.2755"
"","320.9200","53.4849","2.2760"
"","320.9400","53.4883","2.2761"
"","320.9600","53.4917","2.2764"
"","320.9800","53.4951","2.2765"
"","321.0000","53.4983","2.2763"
"","321.0200","53.5016","2.2763"
"","321.0400","53.5051","2.2769"
"","321.0600","53.5083","2.2770"
"","321.0800","53.5116","2.2773"
"","321.1000","53.5150","2.2778"
"","321.1200","53.5184","2.2779"
"","321.1400","53.5216","2.2780"
"","321.1600","53.5250","2.2778"
"","321.1800","53.5284","2.2785"
"","321.2000","53.5317","2.2787"
"","321.2200","53.5349","2.2785"
"","321.2400","53.5384","2.2786"
"","321.2600","53.5418","2.2789"
"","321.2800","53.5449","2.2795"
"","321.3000","53.5483","2.2792"
"","321.3200","53.5517","2.2790"
"","321.3400","53.5551","2.2797"
"","321.3600","53.5583","2.2798"
"","321.3800","53.5617","2.2797"
"","321.4000","53.5651","2.2804"
"","321.4200","53.5683","2.2808"
"","321.4400","53.5717","2.2806"
"","321.4600","53.5751","2.2808"
"","321.4800","53.5785","2.2812"
"","321.5000","53.5816","2.2809"
"","321.5200","53.5850","2.2809"
"","321.5400","53.5884","2.2808"
"","321.5600","53.5917","2.2812"
"","321.5800","53.5949","2.2814"
"","321.6000","53.5983","2.2813"
"","321.6200","53.6017","2.2819"
"","321.6400","53.6049","2.2821"
"","321.6600","53.6082","2.2822"
"","321.6800","53.6117","2.2828"
"","321.7000","53.6150","2.2832"
"","321.7200","53.6183","2.2829"
"","321.7400","53.6217","2.2829"
"","321.7600","53.6251","2.2827"
"","321.7800","53.6282","2.2831"
"","321.8000","53.6316","2.2836"
"","321.8200","53.6350","2.2842"
"","321.8400","53.6384","2.2844"
"","321.8600","53.6416","2.2840"
"","321.8800","53.6451","2.2841"
"","321.9000","53.6484","2.2847"
"","321.9200","53.6516","2.2852"
"","321.9400","53.6549","2.2850"
"","321.9600","53.6583","2.2851"
"","321.9800","53.6617","2.2852"
"","322.0000","53.6649","2.2855"
"","322.0200","53.6683","2.2854"
"","322.0400","53.6717","2.2856"
"","322.0600","53.6750","2.2857"
"","322.0800","53.6783","2.2860"
"","322.1000","53.6818","2.2865"
"","322.1200","53.6851","2.2869"
"","322.1400","53.6883","2.2871"
"","322.1600","53.6917","2.2868"
"","322.1800","53.6951","2.2871"
"","322.2000","53.6984","2.2875"
"","322.2200","53.7016","2.2877"
"","322.2400","53.7051","2.2879"
"","322.2600","53.7086","2.2883"
"","322.2800","53.7118","2.2882"
"","322.3000","53.7151","2.2879"
"","322.3200","53.7184","2.2884"
"","322.3400","53.7217","2.2885"
"","322.3600","53.7249","2.2885"
"","322.3800","53.7283","2.2887"
