Time,Displacement,Force
(s),(mm),(kN)
"16.4400","2.7386","1.0237"
"16.4600","2.7421","1.0245"
"16.4800","2.7454","1.0253"
"16.5000","2.7486","1.0251"
"16.5200","2.7520","1.0251"
"16.5400","2.7554","1.0259"
"16.5600","2.7586","1.0263"
"16.5800","2.7620","1.0260"
"16.6000","2.7654","1.0264"
"16.6200","2.7688","1.0267"
"16.6400","2.7719","1.0269"
"16.6600","2.7754","1.0273"
"16.6800","2.7788","1.0277"
"16.7000","2.7820","1.0281"
"16.7200","2.7853","1.0277"
"16.7400","2.7887","1.0277"
"16.7600","2.7921","1.0282"
"16.7800","2.7953","1.0283"
"16.8000","2.7986","1.0287"
"16.8200","2.8021","1.0293"
"16.8400","2.8054","1.0300"
"16.8600","2.8086","1.0301"
"16.8800","2.8121","1.0301"
"16.9000","2.8154","1.0303"
"16.9200","2.8186","1.0302"
"16.9400","2.8220","1.0304"
"16.9600","2.8254","1.0308"
"16.9800","2.8288","1.0311"
"17.0000","2.8319","1.0315"
"17.0200","2.8353","1.0320"
"17.0400","2.8388","1.0320"
"17.0600","2.8419","1.0321"
"17.0800","2.8453","1.0321"
"17.1000","2.8487","1.0322"
"17.1200","2.8521","1.0326"
"17.1400","2.8553","1.0330"
"17.1600","2.8587","1.0326"
"17.1800","2.8621","1.0328"
"17.2000","2.8653","1.0339"
"17.2200","2.8686","1.0337"
"17.2400","2.8720","1.0338"
"17.2600","2.8754","1.0343"
"17.2800","2.8785","1.0344"
"17.3000","2.8819","1.0347"
"17.3200","2.8854","1.0351"
"17.3400","2.8887","1.0354"
"17.3600","2.8919","1.0355"
"17.3800","2.8954","1.0356"
"17.4000","2.8988","1.0362"
"17.4200","2.9020","1.0363"
"17.4400","2.9053","1.0364"
"17.4600","2.9087","1.0367"
"17.4800","2.9121","1.0370"
"17.5000","2.9153","1.0372"
"17.5200","2.9186","1.0372"
"17.5400","2.9221","1.0375"
"17.5600","2.9253","1.0379"
"17.5800","2.9286","1.0374"
"17.6000","2.9320","1.0376"
"17.6200","2.9354","1.0384"
"17.6400","2.9386","1.0386"
"17.6600","2.9420","1.0386"
"17.6800","2.9454","1.0389"
"17.7000","2.9487","1.0393"
"17.7200","2.9519","1.0397"
"17.7400","2.9554","1.0401"
"17.7600","2.9588","1.0400"
"17.7800","2.9619","1.0405"
"17.8000","2.9653","1.0408"
"17.8200","2.9688","1.0411"
"17.8400","2.9720","1.0411"
"17.8600","2.9753","1.0413"
"17.8800","2.9787","1.0420"
"17.9000","2.9821","1.0424"
"17.9200","2.9853","1.0426"
"17.9400","2.9887","1.0425"
"17.9600","2.9921","1.0425"
"17.9800","2.9954","1.0428"
"18.0000","2.9986","1.0429"
"18.0200","3.0020","1.0434"
"18.0400","3.0054","1.0440"
"18.0600","3.0086","1.0442"
"18.0800","3.0119","1.0437"
"18.1000","3.0154","1.0443"
"18.1200","3.0187","1.0447"
"18.1400","3.0219","1.0450"
"18.1600","3.0254","1.0452"
"18.1800","3.0287","1.0455"
"18.2000","3.0320","1.0454"
"18.2200","3.0353","1.0454"
"18.2400","3.0387","1.0457"
"18.2600","3.0421","1.0461"
"18.2800","3.0453","1.0467"
"18.3000","3.0487","1.0468"
"18.3200","3.0521","1.0467"
"18.3400","3.0554","1.0472"
"18.3600","3.0586","1.0470"
"18.3800","3.0620","1.0472"
"18.4000","3.0654","1.0478"
"18.4200","3.0686","1.0482"
"18.4400","3.0720","1.0481"
"18.4600","3.0754","1.0481"
"18.4800","3.0788","1.0479"
"18.5000","3.0819","1.0482"
"18.5200","3.0854","1.0487"
"18.5400","3.0888","1.0493"
"18.5600","3.0920","1.0496"
"18.5800","3.0953","1.0495"
"18.6000","3.0987","1.0496"
"18.6200","3.1021","1.0503"
"18.6400","3.1052","1.0508"
"18.6600","3.1086","1.0507"
"18.6800","3.1121","1.0507"
"18.7000","3.1154","1.0512"
"18.7200","3.1186","1.0512"
"18.7400","3.1220","1.0514"
"18.7600","3.1254","1.0514"
"18.7800","3.1286","1.0514"
"18.8000","3.1320","1.0515"
"18.8200","3.1354","1.0518"
"18.8400","3.1387","1.0524"
"18.8600","3.1419","1.0525"
"18.8800","3.1454","1.0528"
"18.9000","3.1488","1.0530"
"18.9200","3.1520","1.0537"
"18.9400","3.1553","1.0540"
"18.9600","3.1587","1.0540"
"18.9800","3.1620","1.0542"
"19.0000","3.1653","1.0547"
"19.0200","3.1686","1.0548"
"19.0400","3.1721","1.0551"
"19.0600","3.1753","1.0554"
"19.0800","3.1786","1.0555"
"19.1000","3.1820","1.0564"
"19.1200","3.1854","1.0565"
"19.1400","3.1885","1.0564"
"19.1600","3.1919","1.0564"
"19.1800","3.1953","1.0569"
"19.2000","3.1986","1.0572"
"19.2200","3.2019","1.0567"
"19.2400","3.2053","1.0567"
"19.2600","3.2088","1.0573"
"19.2800","3.2119","1.0576"
"19.3000","3.2154","1.0579"
"19.3200","3.2188","1.0585"
"19.3400","3.2220","1.0588"
"19.3600","3.2253","1.0589"
"19.3800","3.2286","1.0588"
"19.4000","3.2321","1.0591"
"19.4200","3.2352","1.0590"
"19.4400","3.2386","1.0592"
"19.4600","3.2420","1.0598"
"19.4800","3.2454","1.0603"
"19.5000","3.2486","1.0605"
"19.5200","3.2520","1.0605"
"19.5400","3.2554","1.0608"
"19.5600","3.2586","1.0610"
"19.5800","3.2620","1.0609"
"19.6000","3.2654","1.0612"
"19.6200","3.2688","1.0612"
"19.6400","3.2719","1.0613"
"19.6600","3.2753","1.0619"
"19.6800","3.2787","1.0628"
"19.7000","3.2819","1.0629"
"19.7200","3.2852","1.0627"
"19.7400","3.2886","1.0629"
"19.7600","3.2921","1.0631"
"19.7800","3.2952","1.0636"
"19.8000","3.2987","1.0634"
"19.8200","3.3021","1.0639"
"19.8400","3.3054","1.0643"
"19.8600","3.3086","1.0641"
"19.8800","3.3120","1.0643"
"19.9000","3.3154","1.0650"
"19.9200","3.3186","1.0648"
"19.9400","3.3219","1.0648"
"19.9600","3.3254","1.0654"
"19.9800","3.3287","1.0659"
"20.0000","3.3319","1.0658"
"20.0200","3.3354","1.0662"
"20.0400","3.3388","1.0665"
"20.0600","3.3420","1.0669"
"20.0800","3.3453","1.0666"
"20.1000","3.3487","1.0665"
"20.1200","3.3521","1.0668"
"20.1400","3.3552","1.0674"
"20.1600","3.3586","1.0677"
"20.1800","3.3621","1.0682"
"20.2000","3.3653","1.0682"
"20.2200","3.3686","1.0677"
"20.2400","3.3720","1.0682"
"20.2600","3.3754","1.0692"
"20.2800","3.3786","1.0694"
"20.3000","3.3819","1.0693"
"20.3200","3.3854","1.0696"
"20.3400","3.3887","1.0700"
"20.3600","3.3920","1.0699"
"20.3800","3.3954","1.0701"
"20.4000","3.3988","1.0701"
"20.4200","3.4020","1.0707"
"20.4400","3.4053","1.0708"
"20.4600","3.4087","1.0706"
"20.4800","3.4121","1.0712"
"20.5000","3.4153","1.0713"
"20.5200","3.4186","1.0713"
"20.5400","3.4220","1.0717"
"20.5600","3.4252","1.0721"
"20.5800","3.4286","1.0721"
"20.6000","3.4320","1.0724"
"20.6200","3.4354","1.0727"
"20.6400","3.4386","1.0726"
"20.6600","3.4420","1.0729"
"20.6800","3.4454","1.0736"
"20.7000","3.4486","1.0734"
"20.7200","3.4519","1.0735"
"20.7400","3.4554","1.0741"
"20.7600","3.4588","1.0745"
"20.7800","3.4619","1.0747"
"20.8000","3.4653","1.0747"
"20.8200","3.4688","1.0751"
"20.8400","3.4720","1.0748"
"20.8600","3.4753","1.0744"
"20.8800","3.4787","1.0746"
"20.9000","3.4821","1.0752"
"20.9200","3.4852","1.0758"
"20.9400","3.4886","1.0759"
"20.9600","3.4921","1.0766"
"20.9800","3.4954","1.0769"
"21.0000","3.4986","1.0767"
"21.0200","3.5019","1.0767"
"21.0400","3.5054","1.0772"
"21.0600","3.5086","1.0778"
"21.0800","3.5119","1.0779"
"21.1000","3.5154","1.0778"
"21.1200","3.5187","1.0779"
"21.1400","3.5219","1.0783"
"21.1600","3.5254","1.0786"
"21.1800","3.5288","1.0789"
"21.2000","3.5320","1.0796"
"21.2200","3.5353","1.0797"
"21.2400","3.5387","1.0798"
"21.2600","3.5421","1.0799"
"21.2800","3.5452","1.0802"
"21.3000","3.5486","1.0800"
"21.3200","3.5521","1.0799"
"21.3400","3.5553","1.0809"
"21.3600","3.5586","1.0812"
"21.3800","3.5620","1.0812"
"21.4000","3.5654","1.0816"
"21.4200","3.5686","1.0815"
"21.4400","3.5720","1.0817"
"21.4600","3.5754","1.0823"
"21.4800","3.5788","1.0829"
"21.5000","3.5820","1.0830"
"21.5200","3.5854","1.0829"
"21.5400","3.5888","1.0833"
"21.5600","3.5920","1.0836"
"21.5800","3.5953","1.0836"
"21.6000","3.5987","1.0839"
"21.6200","3.6021","1.0843"
"21.6400","3.6052","1.0844"
"21.6600","3.6086","1.0842"
"21.6800","3.6121","1.0847"
"21.7000","3.6154","1.0851"
"21.7200","3.6186","1.0849"
"21.7400","3.6220","1.0849"
"21.7600","3.6254","1.0852"
"21.7800","3.6286","1.0856"
"21.8000","3.6319","1.0858"
"21.8200","3.6354","1.0861"
"21.8400","3.6387","1.0865"
"21.8600","3.6419","1.0863"
"21.8800","3.6454","1.0865"
"21.9000","3.6488","1.0866"
"21.9200","3.6520","1.0870"
"21.9400","3.6554","1.0869"
"21.9600","3.6587","1.0869"
"21.9800","3.6621","1.0873"
"22.0000","3.6653","1.0879"
"22.0200","3.6687","1.0878"
"22.0400","3.6721","1.0880"
"22.0600","3.6753","1.0887"
"22.0800","3.6786","1.0885"
"22.1000","3.6820","1.0885"
"22.1200","3.6854","1.0888"
"22.1400","3.6886","1.0889"
"22.1600","3.6920","1.0892"
"22.1800","3.6954","1.0894"
"22.2000","3.6986","1.0898"
"22.2200","3.7020","1.0900"
"22.2400","3.7054","1.0902"
"22.2600","3.7088","1.0903"
"22.2800","3.7120","1.0903"
"22.3000","3.7154","1.0902"
"22.3200","3.7188","1.0908"
"22.3400","3.7220","1.0913"
"22.3600","3.7252","1.0912"
"22.3800","3.7286","1.0910"
"22.4000","3.7321","1.0913"
"22.4200","3.7352","1.0919"
"22.4400","3.7386","1.0920"
"22.4600","3.7421","1.0924"
"22.4800","3.7454","1.0929"
"22.5000","3.7486","1.0929"
"22.5200","3.7520","1.0930"
"22.5400","3.7554","1.0932"
"22.5600","3.7586","1.0935"
"22.5800","3.7620","1.0938"
"22.6000","3.7654","1.0940"
"22.6200","3.7687","1.0944"
"22.6400","3.7719","1.0945"
"22.6600","3.7754","1.0946"
"22.6800","3.7788","1.0951"
"22.7000","3.7820","1.0954"
"22.7200","3.7853","1.0953"
"22.7400","3.7887","1.0955"
"22.7600","3.7921","1.0958"
"22.7800","3.7952","1.0963"
"22.8000","3.7986","1.0965"
"22.8200","3.8021","1.0970"
"22.8400","3.8053","1.0973"
"22.8600","3.8086","1.0971"
"22.8800","3.8120","1.0972"
"22.9000","3.8154","1.0974"
"22.9200","3.8186","1.0974"
"22.9400","3.8219","1.0974"
"22.9600","3.8253","1.0982"
"22.9800","3.8287","1.0986"
"23.0000","3.8319","1.0989"
"23.0200","3.8354","1.0989"
"23.0400","3.8388","1.0989"
"23.0600","3.8420","1.0994"
"23.0800","3.8454","1.0994"
"23.1000","3.8488","1.0995"
"23.1200","3.8521","1.0996"
"23.1400","3.8552","1.0998"
"23.1600","3.8586","1.0999"
"23.1800","3.8621","1.1003"
"23.2000","3.8653","1.1004"
"23.2200","3.8686","1.1003"
"23.2400","3.8720","1.1005"
"23.2600","3.8754","1.1013"
"23.2800","3.8786","1.1016"
"23.3000","3.8820","1.1015"
"23.3200","3.8854","1.1019"
"23.3400","3.8887","1.1022"
"23.3600","3.8919","1.1024"
"23.3800","3.8954","1.1029"
"23.4000","3.8988","1.1030"
"23.4200","3.9020","1.1032"
"23.4400","3.9053","1.1032"
"23.4600","3.9087","1.1030"
"23.4800","3.9121","1.1035"
"23.5000","3.9153","1.1039"
"23.5200","3.9187","1.1043"
"23.5400","3.9221","1.1043"
"23.5600","3.9253","1.1044"
"23.5800","3.9287","1.1046"
"23.6000","3.9321","1.1049"
"23.6200","3.9354","1.1053"
"23.6400","3.9386","1.1056"
"23.6600","3.9420","1.1056"
"23.6800","3.9454","1.1059"
"23.7000","3.9487","1.1057"
"23.7200","3.9519","1.1059"
"23.7400","3.9554","1.1064"
"23.7600","3.9588","1.1064"
"23.7800","3.9619","1.1065"
"23.8000","3.9654","1.1070"
"23.8200","3.9688","1.1070"
"23.8400","3.9721","1.1071"
"23.8600","3.9753","1.1071"
"23.8800","3.9787","1.1074"
"23.9000","3.9821","1.1080"
"23.9200","3.9853","1.1083"
"23.9400","3.9886","1.1079"
"23.9600","3.9921","1.1081"
"23.9800","3.9954","1.1086"
"24.0000","3.9986","1.1086"
"24.0200","4.0020","1.1084"
"24.0400","4.0054","1.1091"
"24.0600","4.0086","1.1095"
"24.0800","4.0119","1.1096"
"24.1000","4.0154","1.1100"
"24.1200","4.0188","1.1101"
"24.1400","4.0219","1.1098"
"24.1600","4.0254","1.1102"
"24.1800","4.0288","1.1108"
"24.2000","4.0320","1.1109"
"24.2200","4.0353","1.1107"
"24.2400","4.0386","1.1106"
"24.2600","4.0421","1.1110"
"24.2800","4.0452","1.1115"
"24.3000","4.0486","1.1117"
"24.3200","4.0521","1.1118"
"24.3400","4.0554","1.1118"
"24.3600","4.0586","1.1119"
"24.3800","4.0620","1.1125"
"24.4000","4.0654","1.1127"
"24.4200","4.0686","1.1128"
"24.4400","4.0720","1.1128"
"24.4600","4.0754","1.1133"
"24.4800","4.0787","1.1135"
"24.5000","4.0819","1.1135"
"24.5200","4.0853","1.1137"
"24.5400","4.0887","1.1139"
"24.5600","4.0919","1.1143"
"24.5800","4.0953","1.1142"
"24.6000","4.0987","1.1142"
"24.6200","4.1021","1.1150"
"24.6400","4.1053","1.1151"
"24.6600","4.1087","1.1156"
"24.6800","4.1121","1.1158"
"24.7000","4.1154","1.1161"
"24.7200","4.1186","1.1160"
"24.7400","4.1220","1.1163"
"24.7600","4.1254","1.1164"
"24.7800","4.1286","1.1168"
"24.8000","4.1319","1.1173"
"24.8200","4.1353","1.1176"
"24.8400","4.1387","1.1175"
"24.8600","4.1419","1.1176"
"24.8800","4.1454","1.1183"
"24.9000","4.1488","1.1184"
"24.9200","4.1520","1.1187"
"24.9400","4.1554","1.1189"
"24.9600","4.1588","1.1191"
"24.9800","4.1621","1.1192"
"25.0000","4.1653","1.1193"
"25.0200","4.1687","1.1196"
"25.0400","4.1721","1.1199"
"25.0600","4.1753","1.1201"
"25.0800","4.1786","1.1203"
"25.1000","4.1820","1.1208"
"25.1200","4.1854","1.1210"
"25.1400","4.1886","1.1208"
"25.1600","4.1920","1.1209"
"25.1800","4.1954","1.1216"
"25.2000","4.1987","1.1222"
"25.2200","4.2020","1.1218"
"25.2400","4.2054","1.1217"
"25.2600","4.2088","1.1220"
"25.2800","4.2119","1.1225"
"25.3000","4.2153","1.1226"
"25.3200","4.2187","1.1222"
"25.3400","4.2220","1.1226"
"25.3600","4.2253","1.1227"
"25.3800","4.2286","1.1231"
"25.4000","4.2321","1.1239"
"25.4200","4.2353","1.1241"
"25.4400","4.2387","1.1240"
"25.4600","4.2421","1.1240"
"25.4800","4.2454","1.1242"
"25.5000","4.2486","1.1244"
"25.5200","4.2520","1.1245"
"25.5400","4.2554","1.1247"
"25.5600","4.2586","1.1252"
"25.5800","4.2619","1.1251"
"25.6000","4.2654","1.1256"
"25.6200","4.2688","1.1255"
"25.6400","4.2719","1.1258"
"25.6600","4.2753","1.1263"
"25.6800","4.2788","1.1264"
"25.7000","4.2820","1.1266"
"25.7200","4.2854","1.1268"
"25.7400","4.2888","1.1271"
"25.7600","4.2921","1.1277"
"25.7800","4.2953","1.1281"
"25.8000","4.2987","1.1274"
"25.8200","4.3021","1.1275"
"25.8400","4.3053","1.1282"
"25.8600","4.3086","1.1283"
"25.8800","4.3120","1.1280"
"25.9000","4.3154","1.1282"
"25.9200","4.3186","1.1286"
"25.9400","4.3220","1.1287"
"25.9600","4.3254","1.1293"
"25.9800","4.3288","1.1291"
"26.0000","4.3319","1.1292"
"26.0200","4.3354","1.1293"
"26.0400","4.3388","1.1298"
"26.0600","4.3419","1.1301"
"26.0800","4.3453","1.1303"
"26.1000","4.3487","1.1303"
"26.1200","4.3521","1.1305"
"26.1400","4.3552","1.1310"
"26.1600","4.3586","1.1308"
"26.1800","4.3621","1.1311"
"26.2000","4.3653","1.1316"
"26.2200","4.3686","1.1313"
"26.2400","4.3721","1.1314"
"26.2600","4.3755","1.1321"
"26.2800","4.3786","1.1322"
"26.3000","4.3821","1.1321"
"26.3200","4.3854","1.1327"
"26.3400","4.3887","1.1332"
"26.3600","4.3919","1.1331"
"26.3800","4.3953","1.1332"
"26.4000","4.3988","1.1332"
"26.4200","4.4019","1.1336"
"26.4400","4.4053","1.1340"
"26.4600","4.4087","1.1342"
"26.4800","4.4121","1.1346"
"26.5000","4.4153","1.1347"
"26.5200","4.4187","1.1349"
"26.5400","4.4221","1.1354"
"26.5600","4.4253","1.1356"
"26.5800","4.4286","1.1353"
"26.6000","4.4320","1.1351"
"26.6200","4.4354","1.1356"
"26.6400","4.4386","1.1361"
"26.6600","4.4420","1.1362"
"26.6800","4.4454","1.1365"
"26.7000","4.4486","1.1366"
"26.7200","4.4519","1.1365"
"26.7400","4.4554","1.1368"
"26.7600","4.4587","1.1373"
"26.7800","4.4619","1.1378"
"26.8000","4.4654","1.1380"
"26.8200","4.4688","1.1381"
"26.8400","4.4721","1.1381"
"26.8600","4.4753","1.1382"
"26.8800","4.4787","1.1385"
"26.9000","4.4821","1.1388"
"26.9200","4.4853","1.1392"
"26.9400","4.4886","1.1391"
"26.9600","4.4920","1.1394"
"26.9800","4.4954","1.1398"
"27.0000","4.4986","1.1398"
"27.0200","4.5020","1.1398"
"27.0400","4.5054","1.1402"
"27.0600","4.5086","1.1403"
"27.0800","4.5120","1.1406"
"27.1000","4.5154","1.1409"
"27.1200","4.5188","1.1410"
"27.1400","4.5219","1.1408"
"27.1600","4.5253","1.1410"
"27.1800","4.5288","1.1415"
"27.2000","4.5319","1.1419"
"27.2200","4.5353","1.1418"
"27.2400","4.5387","1.1421"
"27.2600","4.5421","1.1425"
"27.2800","4.5453","1.1428"
"27.3000","4.5486","1.1430"
"27.3200","4.5521","1.1431"
"27.3400","4.5554","1.1433"
"27.3600","4.5586","1.1430"
"27.3800","4.5620","1.1432"
"27.4000","4.5654","1.1436"
"27.4200","4.5686","1.1438"
"27.4400","4.5719","1.1436"
"27.4600","4.5753","1.1444"
"27.4800","4.5787","1.1450"
"27.5000","4.5819","1.1446"
"27.5200","4.5853","1.1447"
"27.5400","4.5888","1.1449"
"27.5600","4.5920","1.1450"
"27.5800","4.5953","1.1448"
"27.6000","4.5987","1.1450"
"27.6200","4.6021","1.1454"
"27.6400","4.6053","1.1455"
"27.6600","4.6086","1.1460"
"27.6800","4.6121","1.1462"
"27.7000","4.6153","1.1460"
"27.7200","4.6186","1.1462"
"27.7400","4.6220","1.1464"
"27.7600","4.6254","1.1468"
"27.7800","4.6285","1.1470"
"27.8000","4.6319","1.1475"
"27.8200","4.6354","1.1481"
"27.8400","4.6387","1.1479"
"27.8600","4.6420","1.1478"
"27.8800","4.6454","1.1479"
"27.9000","4.6488","1.1481"
"27.9200","4.6520","1.1486"
"27.9400","4.6554","1.1487"
"27.9600","4.6588","1.1490"
"27.9800","4.6621","1.1494"
"28.0000","4.6653","1.1494"
"28.0200","4.6686","1.1496"
"28.0400","4.6721","1.1499"
"28.0600","4.6753","1.1499"
"28.0800","4.6786","1.1497"
"28.1000","4.6821","1.1503"
"28.1200","4.6854","1.1511"
"28.1400","4.6886","1.1508"
"28.1600","4.6921","1.1505"
"28.1800","4.6954","1.1509"
"28.2000","4.6986","1.1513"
"28.2200","4.7020","1.1515"
"28.2400","4.7054","1.1518"
"28.2600","4.7088","1.1522"
"28.2800","4.7119","1.1525"
"28.3000","4.7154","1.1525"
"28.3200","4.7188","1.1526"
"28.3400","4.7221","1.1528"
"28.3600","4.7253","1.1530"
"28.3800","4.7287","1.1530"
"28.4000","4.7321","1.1534"
"28.4200","4.7353","1.1538"
"28.4400","4.7387","1.1537"
"28.4600","4.7421","1.1542"
"28.4800","4.7454","1.1544"
"28.5000","4.7486","1.1544"
"28.5200","4.7520","1.1542"
"28.5400","4.7554","1.1544"
"28.5600","4.7586","1.1544"
"28.5800","4.7619","1.1548"
"28.6000","4.7653","1.1552"
"28.6200","4.7687","1.1554"
"28.6400","4.7719","1.1557"
"28.6600","4.7754","1.1561"
"28.6800","4.7788","1.1562"
"28.7000","4.7820","1.1566"
"28.7200","4.7853","1.1565"
"28.7400","4.7886","1.1567"
"28.7600","4.7921","1.1573"
"28.7800","4.7952","1.1574"
"28.8000","4.7986","1.1574"
"28.8200","4.8020","1.1576"
"28.8400","4.8053","1.1578"
"28.8600","4.8086","1.1576"
"28.8800","4.8120","1.1576"
"28.9000","4.8154","1.1582"
"28.9200","4.8186","1.1585"
"28.9400","4.8220","1.1583"
"28.9600","4.8254","1.1587"
"28.9800","4.8288","1.1590"
"29.0000","4.8319","1.1592"
"29.0200","4.8354","1.1597"
"29.0400","4.8388","1.1601"
"29.0600","4.8420","1.1602"
"29.0800","4.8453","1.1596"
"29.1000","4.8487","1.1599"
"29.1200","4.8521","1.1603"
"29.1400","4.8552","1.1608"
"29.1600","4.8586","1.1608"
"29.1800","4.8621","1.1613"
"29.2000","4.8654","1.1617"
"29.2200","4.8686","1.1615"
"29.2400","4.8720","1.1617"
"29.2600","4.8754","1.1619"
"29.2800","4.8786","1.1619"
"29.3000","4.8820","1.1615"
"29.3200","4.8854","1.1621"
"29.3400","4.8887","1.1625"
"29.3600","4.8919","1.1624"
"29.3800","4.8953","1.1628"
"29.4000","4.8988","1.1630"
"29.4200","4.9020","1.1635"
"29.4400","4.9054","1.1633"
"29.4600","4.9088","1.1632"
"29.4800","4.9121","1.1637"
"29.5000","4.9153","1.1640"
"29.5200","4.9187","1.1639"
"29.5400","4.9221","1.1644"
"29.5600","4.9253","1.1648"
"29.5800","4.9286","1.1644"
"29.6000","4.9320","1.1645"
"29.6200","4.9354","1.1646"
"29.6400","4.9386","1.1648"
"29.6600","4.9420","1.1653"
"29.6800","4.9454","1.1654"
"29.7000","4.9487","1.1652"
"29.7200","4.9520","1.1653"
"29.7400","4.9554","1.1656"
"29.7600","4.9588","1.1658"
"29.7800","4.9620","1.1664"
"29.8000","4.9654","1.1664"
"29.8200","4.9688","1.1666"
"29.8400","4.9720","1.1670"
"29.8600","4.9752","1.1672"
"29.8800","4.9786","1.1674"
"29.9000","4.9821","1.1676"
"29.9200","4.9852","1.1677"
"29.9400","4.9886","1.1674"
"29.9600","4.9921","1.1677"
"29.9800","4.9954","1.1683"
"30.0000","4.9986","1.1684"
"30.0200","5.0020","1.1683"
"30.0400","5.0054","1.1685"
"30.0600","5.0086","1.1686"
"30.0800","5.0119","1.1687"
"30.1000","5.0153","1.1695"
"30.1200","5.0188","1.1697"
"30.1400","5.0219","1.1696"
"30.1600","5.0253","1.1698"
"30.1800","5.0288","1.1701"
"30.2000","5.0319","1.1701"
"30.2200","5.0353","1.1702"
"30.2400","5.0387","1.1707"
"30.2600","5.0421","1.1711"
"30.2800","5.0452","1.1710"
"30.3000","5.0487","1.1708"
"30.3200","5.0521","1.1712"
"30.3400","5.0554","1.1714"
"30.3600","5.0586","1.1713"
"30.3800","5.0620","1.1719"
"30.4000","5.0654","1.1720"
"30.4200","5.0686","1.1722"
"30.4400","5.0719","1.1721"
"30.4600","5.0754","1.1730"
"30.4800","5.0787","1.1733"
"30.5000","5.0819","1.1733"
"30.5200","5.0854","1.1737"
"30.5400","5.0888","1.1737"
"30.5600","5.0920","1.1739"
"30.5800","5.0954","1.1738"
"30.6000","5.0988","1.1742"
"30.6200","5.1021","1.1744"
"30.6400","5.1052","1.1749"
"30.6600","5.1086","1.1746"
"30.6800","5.1121","1.1746"
"30.7000","5.1153","1.1750"
"30.7200","5.1186","1.1749"
"30.7400","5.1220","1.1753"
"30.7600","5.1254","1.1755"
"30.7800","5.1286","1.1760"
"30.8000","5.1320","1.1763"
"30.8200","5.1354","1.1764"
"30.8400","5.1387","1.1765"
"30.8600","5.1420","1.1763"
"30.8800","5.1454","1.1761"
"30.9000","5.1488","1.1765"
"30.9200","5.1519","1.1768"
"30.9400","5.1553","1.1769"
"30.9600","5.1587","1.1776"
"30.9800","5.1620","1.1779"
"31.0000","5.1652","1.1779"
"31.0200","5.1687","1.1778"
"31.0400","5.1721","1.1779"
"31.0600","5.1753","1.1785"
"31.0800","5.1786","1.1785"
"31.1000","5.1821","1.1787"
"31.1200","5.1854","1.1787"
"31.1400","5.1886","1.1786"
"31.1600","5.1920","1.1789"
"31.1800","5.1954","1.1790"
"31.2000","5.1986","1.1789"
"31.2200","5.2019","1.1789"
"31.2400","5.2053","1.1792"
"31.2600","5.2088","1.1797"
"31.2800","5.2119","1.1800"
"31.3000","5.2154","1.1802"
"31.3200","5.2188","1.1801"
"31.3400","5.2221","1.1806"
"31.3600","5.2253","1.1810"
"31.3800","5.2287","1.1813"
"31.4000","5.2321","1.1811"
"31.4200","5.2353","1.1811"
"31.4400","5.2386","1.1809"
"31.4600","5.2421","1.1814"
"31.4800","5.2454","1.1819"
"31.5000","5.2486","1.1817"
"31.5200","5.2519","1.1820"
"31.5400","5.2554","1.1827"
"31.5600","5.2586","1.1827"
"31.5800","5.2620","1.1824"
"31.6000","5.2654","1.1827"
"31.6200","5.2688","1.1831"
"31.6400","5.2719","1.1833"
"31.6600","5.2754","1.1834"
"31.6800","5.2788","1.1835"
"31.7000","5.2820","1.1839"
"31.7200","5.2853","1.1834"
"31.7400","5.2887","1.1836"
"31.7600","5.2921","1.1842"
"31.7800","5.2952","1.1846"
"31.8000","5.2986","1.1846"
"31.8200","5.3021","1.1848"
"31.8400","5.3054","1.1850"
"31.8600","5.3086","1.1849"
"31.8800","5.3120","1.1852"
"31.9000","5.3154","1.1859"
"31.9200","5.3186","1.1858"
"31.9400","5.3220","1.1859"
"31.9600","5.3254","1.1862"
"31.9800","5.3288","1.1864"
"32.0000","5.3319","1.1866"
"32.0200","5.3353","1.1867"
"32.0400","5.3388","1.1865"
"32.0600","5.3419","1.1869"
"32.0800","5.3453","1.1875"
"32.1000","5.3487","1.1878"
"32.1200","5.3521","1.1878"
"32.1400","5.3552","1.1876"
"32.1600","5.3587","1.1871"
"32.1800","5.3621","1.1871"
"32.2000","5.3653","1.1876"
"32.2200","5.3686","1.1879"
"32.2400","5.3720","1.1884"
"32.2600","5.3754","1.1881"
"32.2800","5.3786","1.1877"
"32.3000","5.3819","1.1876"
"32.3200","5.3853","1.1886"
"32.3400","5.3886","1.1889"
"32.3600","5.3919","1.1891"
"32.3800","5.3953","1.1897"
"32.4000","5.3988","1.1898"
"32.4200","5.4019","1.1897"
"32.4400","5.4053","1.1898"
"32.4600","5.4088","1.1901"
